StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,1. Multiple choice,Q45,3. Short answer,Q46,Q47,Q49,Q48,Q50,Q51,Q52,Q53,Q54,Q55,Q57,Q56,4. Multiple choice,Q58,5. Multiple choice,Q59,6. Multiple choice,Q60,7. Multiple choice,Q61,8. Multiple choice,Q62,13.,Q63,Q64,Q65,10. Multiple choice,Q67,12.,Q68,15.,16.
2024-12-08 20:55:56,2024-12-08 20:56:12,IP Address,98.222.48.134,6,16,False,2024-12-15 20:56:19,R_7tx7Fwbb6nkchM9,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-08 22:56:42,2024-12-08 22:57:34,IP Address,138.246.3.127,6,52,False,2024-12-15 22:57:36,R_8sJiV9kPp8SXwZ3,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-08 23:59:07,2024-12-09 00:00:54,IP Address,46.228.240.146,6,106,False,2024-12-16 00:00:55,R_8EiBKGhIk8VcV0b,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 01:39:36,2024-12-09 01:39:51,IP Address,132.230.194.33,6,14,False,2024-12-16 01:39:53,R_22ukXj8JShab4Th,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 01:41:19,2024-12-09 01:42:39,IP Address,138.246.3.168,6,79,False,2024-12-16 01:42:44,R_8CelIiZDPnFq3PJ,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 01:43:34,2024-12-09 01:43:45,IP Address,176.3.133.19,6,10,False,2024-12-16 01:43:47,R_8Hc3S7BVCwRTfhZ,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 02:01:40,2024-12-09 02:02:06,IP Address,87.49.146.87,6,25,False,2024-12-16 02:02:08,R_8DOVx3XEJTFFg31,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-16 03:14:18,2024-12-16 03:31:24,IP Address,129.215.85.57,100,1025,True,2024-12-16 03:31:25,R_2t2TgZmwsMSbefA,,,,,55.886,-3.3363,anonymous,EN,Yes,Yes,Referring to ships as she. Probably others that I can't think of just now.,Yes,"""Sexy"" results for sure.",No,,No,,Yes,"Not sure if this is what you mean, but there's definitely a lot of places named after colonisers in the UK, and I've seen quite a lot of discussions around what to best do with colonial maps (within a geography department).",Yes,"As a queer person in geosciences, I have definitely heard that joke within groups of other queer geoscientists, but never outside of those groups.",Yes,"More ""direct"" things like assumptions about which gender someone in a certain position would be. ","Cryosphere Sciences,Ocean Sciences",,"Fieldwork,Modeling/theory",,Post-industrial era (post-1750 CE),,Graduate student,,"Man or man identified,Transgender",,Prefer not to say,,Bisexual,,White,,Not Hispanic or Latinx,,"Respectfully, as a trans man who has also worked on how to best collect data about gender, your way of asking for gender is not great - what do you mean by ""man identified""? If you identify as a man, you are a man. You also ask for assigned sex at birth (better to just ask if someone's gender matches the sex they were assigned at birth, in my opinion), so there isn't really any need to include ""transgender"" in the ticklist above as it is not a gender in itself. ",United Kingdom
2024-12-09 03:35:52,2024-12-09 03:36:05,IP Address,108.18.113.144,6,13,False,2024-12-16 03:36:05,R_6LLhLAjg5Bat2pR,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 04:45:21,2024-12-09 04:50:27,IP Address,193.134.202.248,6,306,False,2024-12-16 04:50:29,R_8F4ETxZSPCynI9j,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 05:11:05,2024-12-09 05:12:19,IP Address,134.1.1.10,6,73,False,2024-12-16 05:12:28,R_8CycDXDf2r2XSEP,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 05:27:18,2024-12-09 05:27:49,IP Address,73.47.56.173,6,31,False,2024-12-16 05:27:50,R_7Eg6fsZFSwHJSGt,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 05:32:13,2024-12-09 05:33:23,IP Address,138.246.3.118,6,70,False,2024-12-16 05:33:24,R_8NvRSC3Y5fW4BCI,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 00:34:17,2024-12-09 05:37:13,IP Address,129.240.240.55,6,18175,False,2024-12-16 05:37:13,R_8CpPXUujmyft0bv,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 01:22:24,2024-12-09 05:52:06,IP Address,139.222.122.42,6,16181,False,2024-12-16 05:52:10,R_8ehru0aGDcxeFWQ,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 05:57:00,2024-12-09 05:58:39,IP Address,162.211.155.100,6,98,False,2024-12-16 05:58:44,R_7Ebskfse3VthGJJ,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-16 06:31:48,2024-12-16 06:37:40,IP Address,131.118.220.1,100,351,True,2024-12-16 06:37:41,R_7Apk12kgcOlj7wZ,,,,,38.5604,-76.0985,anonymous,EN,Yes,Yes,Mother Earth is common,Yes,Sexy results or study; coring devices/techniques are sexualized,Yes,penetration depths is common; Dyke Marsh as a study site,No,,No,,No,,No,,"Ocean Sciences,Earth and Planetary Surface Processes/Geomorphology,Sedimentology",,"Fieldwork,Labwork",,Post-industrial era (post-1750 CE),,"Faculty (tenure-track, teaching, research, adjunct)/ Research scientist/ Staff scientist or equivalent)",,Woman or woman identified,,Female,,Straight,,White,,Not Hispanic or Latinx,,USA,USA
2024-12-09 06:40:21,2024-12-09 06:40:30,IP Address,104.28.57.120,6,9,False,2024-12-16 06:40:32,R_3ZCTV3mInEaAyQq,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 07:12:59,2024-12-09 07:13:46,IP Address,45.87.214.80,6,46,False,2024-12-16 07:13:55,R_3OHWPZaD7mJ76fz,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 07:21:24,2024-12-09 07:22:00,IP Address,73.153.214.82,6,35,False,2024-12-16 07:22:04,R_7MRmPiPvJw8Jio5,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 07:26:43,2024-12-09 07:28:42,IP Address,174.192.193.158,6,119,False,2024-12-16 07:28:43,R_6DolBzeI3HVP8EV,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 07:33:43,2024-12-09 07:34:15,IP Address,208.115.85.131,6,31,False,2024-12-16 07:34:15,R_3EKIRSQeCV1h37d,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 08:00:18,2024-12-09 08:00:27,IP Address,172.226.33.43,6,8,False,2024-12-16 08:00:31,R_3Pcdt54D9JF50cq,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 08:00:18,2024-12-09 08:00:31,IP Address,107.77.194.73,6,12,False,2024-12-16 08:00:35,R_12ySgwGAu5AAH8M,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 08:00:24,2024-12-09 08:00:46,IP Address,172.58.244.151,6,22,False,2024-12-16 08:00:48,R_750rl1RVY1U6hDH,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 08:00:42,2024-12-09 08:08:56,IP Address,172.58.242.208,6,493,False,2024-12-16 08:08:57,R_10D7ESnhneAswrZ,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 08:00:12,2024-12-09 08:12:38,IP Address,208.115.85.129,0,745,False,2024-12-16 08:12:40,R_3ey5aZggHTQpWeo,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 08:14:02,2024-12-09 08:14:12,IP Address,174.216.178.50,6,10,False,2024-12-16 08:14:18,R_69sQBI2VT2xwk8O,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 08:29:32,2024-12-09 08:45:03,IP Address,65.216.233.165,6,930,False,2024-12-16 08:45:04,R_5Cg2MtCyEvMmn6N,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 08:52:28,2024-12-09 08:52:36,IP Address,174.219.225.26,6,8,False,2024-12-16 08:52:39,R_1aBy3j9FxsEvDOh,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 09:25:20,2024-12-09 09:25:31,IP Address,94.140.11.30,6,11,False,2024-12-16 09:25:39,R_74q2odi8Ut2jBDw,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 10:01:48,2024-12-09 10:02:08,IP Address,172.56.3.227,6,19,False,2024-12-16 10:02:10,R_7qaYEn6UG6pTAPF,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 10:01:24,2024-12-09 10:03:33,IP Address,174.216.145.83,6,128,False,2024-12-16 10:03:34,R_3DuoH6PGUHBu0i5,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 10:03:31,2024-12-09 10:03:38,IP Address,107.116.79.82,6,6,False,2024-12-16 10:03:38,R_7YKRhpIf3TqBf96,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 10:16:43,2024-12-09 10:16:52,IP Address,99.191.236.54,6,9,False,2024-12-16 10:17:00,R_6AuSg7o1VcwOmPL,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-16 10:43:38,2024-12-16 10:49:29,IP Address,161.97.193.147,100,350,True,2024-12-16 10:49:29,R_64AETZdkQUcq1LX,,,,,40.1452,-105.1667,anonymous,EN,Yes,Yes,"Use of ""she"" when describing ocean vessels (ships)",Yes,"Many jokes related to cleavage in geology and I've definitely heard comments like ""this isn't  the sexiest way to display the data"", etc. ",Yes,"mammatus clouds ",Yes,"I'm know I have but cannot think of them off the top of my head. ",No,,No,,No,,"Atmospheric Sciences,Cryosphere Sciences",,"Fieldwork,Labwork",,"Post-industrial era (post-1750 CE),Cenozoic (Quaternary, Neogene, Eogene)",,Administrative/ Managerial role,,Woman or woman identified,,Female,,Straight,,White,,Not Hispanic or Latinx,,USA,USA
2024-12-09 12:11:47,2024-12-09 12:12:37,IP Address,168.180.63.47,6,49,False,2024-12-16 12:12:39,R_5BZVmmaWme7jjzP,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 12:25:05,2024-12-09 12:25:19,IP Address,208.115.85.135,6,14,False,2024-12-16 12:25:21,R_1JmCL6nEomJPcpL,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-16 12:24:23,2024-12-16 12:30:04,IP Address,141.154.49.44,100,341,True,2024-12-16 12:30:05,R_6YEQ70tXmh51zgU,,,,,42.4338,-71.0656,anonymous,EN,Yes,Yes,"Mostly thinking of the nautical default to referring to the ocean and ships as ""she""",Yes,"Was trained that it was normative to describe interesting science as ""sexy,"" have only recently realized this is problematic and that I need to not say this myself",No,,No,,Yes,Had a senior scientist suggest that I (as a White person) should be worried that I wouldn't be offered jobs because they would be offered to a less qualified person of color instead,Yes,"Encountered self-identified lesbians making the kind of dike jokes when I was an undergrad Geology major, at the time did not recognize this was problematic",No,,Ocean Sciences,,"Fieldwork,Labwork,Modeling/theory",,Post-industrial era (post-1750 CE),,"Faculty (tenure-track, teaching, research, adjunct)/ Research scientist/ Staff scientist or equivalent)",,Woman or woman identified,,Female,,"Bisexual,Queer,Asexual",,White,,Not Hispanic or Latinx,,United States,United States
2024-12-09 13:32:12,2024-12-09 13:33:04,IP Address,67.148.103.130,6,51,False,2024-12-16 13:33:08,R_7oFIIihMXg8nJqa,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 15:01:56,2024-12-09 15:02:10,IP Address,172.58.240.191,6,13,False,2024-12-16 15:02:11,R_7ZVWqCWIzkOaJRO,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-16 15:14:06,2024-12-16 15:20:28,IP Address,192.184.207.57,100,381,True,2024-12-16 15:20:29,R_6JeYkHFcvj7gmPS,,,,,37.8637,-122.276,anonymous,EN,Yes,No,,No,,No,,No,,No,,No,,Yes,"Relatively mild stuff, just sometimes I will notice the example of “male goes out and collects strike and dip measurements” etc in problem statements on paper or in the classroom, as opposed to “person” or “female.” So primarily representation-level type things. Other than that though not much. ","Earth Surface + Lithosphere,Earth and Planetary Surface Processes/Geomorphology,Near-Surface Geophysics,Sedimentology,Seismology,Soil Science,Volcanology, Geochemistry, and Petrology",,"Fieldwork,Labwork",,"Post-industrial era (post-1750 CE),Cenozoic (Quaternary, Neogene, Eogene)",,Undergraduate student,,Woman or woman identified,,Female,,Prefer not to say,,White,,Not Hispanic or Latinx,,Germany,USA
2024-12-09 16:16:43,2024-12-09 16:16:57,IP Address,172.56.3.75,6,14,False,2024-12-16 16:16:59,R_16lKWv3gz9tS6X5,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 16:17:59,2024-12-09 16:18:23,IP Address,174.216.145.68,6,23,False,2024-12-16 16:18:25,R_7spFrxUr1WRk3mQ,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 17:07:14,2024-12-09 17:07:45,IP Address,174.192.194.158,6,31,False,2024-12-16 17:07:49,R_7fZS68PljIIQPfQ,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-16 17:12:08,2024-12-16 17:16:35,IP Address,174.231.130.98,100,267,True,2024-12-16 17:16:35,R_3HOKSCvcHEHMYI9,,,,,47.63,-122.2972,anonymous,EN,Yes,Yes,,Yes,,Yes,,No,,No,,Yes,,Yes,"Official terminology like unmanned aeriel vehicle. ","Earth and Planetary Surface Processes/Geomorphology,Planetary Sciences",,Modeling/theory,,N/A,,Postdoc,,"Woman or woman identified,Transgender",,Male,,"Pansexual,Queer",,White,,Not Hispanic or Latinx,,United States of America,United States of America
2024-12-09 18:58:33,2024-12-09 18:58:53,IP Address,98.218.23.31,6,19,False,2024-12-16 18:58:55,R_52XDJPvtC1FrjtZ,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 19:17:05,2024-12-09 19:17:10,IP Address,66.44.121.82,6,5,False,2024-12-16 19:17:13,R_1vbZgr0GjnKaKml,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 20:41:59,2024-12-09 20:42:19,IP Address,76.135.187.152,6,19,False,2024-12-16 20:42:21,R_31apFYeW0nD6w6t,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 20:42:35,2024-12-09 20:43:04,IP Address,76.121.47.41,6,29,False,2024-12-16 20:43:07,R_5iD888DrwNSJxXq,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09 21:14:53,2024-12-09 21:15:46,IP Address,174.216.150.43,6,53,False,2024-12-16 21:15:48,R_61yy6NZ7OhBEBmS,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-17 02:44:06,2024-12-17 02:54:51,IP Address,23.244.51.183,100,644,True,2024-12-17 02:54:52,R_3hFLKPDQtPoSIO6,,,,,40.0233,-83.0859,anonymous,EN,Yes,Yes,"Ugh, multiple “jokes” on the mineral commingtonite, and a variety of “jokes” referring to thrust faults. Plus ocean as “she” and references to orogeny as above ",Yes,"Science is sexy- All. The. Time.
In the lab: lots of inappropriate references to male and female plugs.",No,,No,,Yes,"Lots of places names!
",Yes,I’ve heard the example given. Plus describing female-female or male-male plug connector problems sexually.,No,,"Earth Interior + Planetary Science,Mineral and Rock Physics/Chemistry,Planetary Sciences,Study of the Earth’s Deep Interior",,"Labwork,Modeling/theory",,N/A,,Other,"Government, program director",Woman or woman identified,,Female,,Straight,,White,,Not Hispanic or Latinx,,US,US
2024-12-10 04:30:52,2024-12-10 04:31:21,IP Address,31.210.227.37,6,29,False,2024-12-17 04:31:23,R_8Hhof3upPT785t1,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10 09:30:21,2024-12-10 09:30:47,IP Address,140.160.182.116,6,25,False,2024-12-17 09:30:49,R_7QPSmR2eQjMpl1E,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10 10:28:32,2024-12-10 10:28:56,IP Address,172.56.193.132,6,24,False,2024-12-17 10:28:58,R_3KrK44jOVqYOfMj,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10 10:31:58,2024-12-10 10:32:05,IP Address,65.213.223.141,6,7,False,2024-12-17 10:32:08,R_61XFBsXw1QntmO8,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10 10:39:21,2024-12-10 10:40:10,IP Address,172.58.240.61,6,48,False,2024-12-17 10:40:10,R_3e2OglYyxEyltOF,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10 10:57:44,2024-12-10 10:59:01,IP Address,65.207.64.11,6,77,False,2024-12-17 10:59:06,R_1GwZPCZzSEr0Vqd,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10 11:06:26,2024-12-10 11:07:30,IP Address,191.156.181.50,6,64,False,2024-12-17 11:07:39,R_38CKfFv5raOmwo4,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10 11:25:09,2024-12-10 11:26:07,IP Address,76.209.247.30,6,57,False,2024-12-17 11:26:09,R_5JJwFCQx6zri3ye,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-17 12:10:23,2024-12-17 12:19:44,IP Address,172.56.3.156,100,560,True,2024-12-17 12:19:45,R_38JNQxVSMIa33ah,,,,,38.9522,-77.0253,anonymous,EN,Yes,No,,Yes,,No,,No,,No,,No,,Yes,"At the university there were several Jokes, for example about the geological hammer and how can be used. 
I used to work in a coal mine where I was the only woman there in the Geological Department, and the normal language between the guys was very sexual-oriented, there were a lot of jokes about that.","Sedimentology,Education",,Labwork,,"Cenozoic (Quaternary, Neogene, Eogene)",,Graduate student,,Woman or woman identified,,Female,,Straight,,Other,"Latino, mix raced",Hispanic or Latinx,,Colombia,United States
2024-12-10 13:41:19,2024-12-10 13:43:14,IP Address,172.59.105.193,6,114,False,2024-12-17 13:43:15,R_1qI1GFjajMUsA7G,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10 13:43:30,2024-12-10 13:43:54,IP Address,185.209.198.127,6,24,False,2024-12-17 13:43:57,R_2st472z2yU6lAbF,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-17 13:48:43,2024-12-17 13:57:32,IP Address,139.70.105.109,100,529,True,2024-12-17 13:57:35,R_3Ic50ROxdGhueDv,,,,,37.2731,-76.7279,anonymous,EN,Yes,Yes,"referring to the ocean as ""she""; referring to ""mother nature""; referring to vessels as ""she""; many references to male and female parts of equipment (e.g. cable ends, nuts/bolts)",Yes,"too many innuendos to recall (subductions leads to orogeny...interested?); glaciomarine clay referred to as ""sex clay""; sexy data/figures",Yes,"mineral cummingtonite, Grand Tetons",No,,No,,Yes,"certainly many ""dike"" comments",,,"Ocean Sciences,Earth and Planetary Surface Processes/Geomorphology,Sedimentology",,"Fieldwork,Labwork,Modeling/theory",,"Post-industrial era (post-1750 CE),Cenozoic (Quaternary, Neogene, Eogene)",,"Faculty (tenure-track, teaching, research, adjunct)/ Research scientist/ Staff scientist or equivalent)",,Woman or woman identified,,Female,,Straight,,White,,Not Hispanic or Latinx,,United States of America,United States of America
2024-12-17 14:13:57,2024-12-17 14:20:25,IP Address,174.64.166.31,100,388,True,2024-12-17 14:20:26,R_1pr5vgiLXGZn4uB,,,,,30.209,-92.0607,anonymous,EN,Yes,No,,No,,Yes,The Tetons,No,,Yes,"East African Rift - this geographic description of the eastern part of Africa comes from colonizers. This was mentioned during a talk, so I don't remember more details",No,,,,"Earth and Planetary Surface Processes/Geomorphology,Tectonophysics",,"Fieldwork,Modeling/theory",,"Post-industrial era (post-1750 CE),Cenozoic (Quaternary, Neogene, Eogene),Pre-Cenozoic (Mesozoic, Paleozoic, Precambrian)",,"Faculty (tenure-track, teaching, research, adjunct)/ Research scientist/ Staff scientist or equivalent)",,Woman or woman identified,,Female,,Straight,,White,,Not Hispanic or Latinx,,Greece,USA
2024-12-10 15:21:33,2024-12-10 15:25:07,IP Address,98.227.156.84,6,214,False,2024-12-17 15:25:10,R_10TrFctEV4c3VIi,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10 16:22:09,2024-12-10 16:22:51,IP Address,216.103.158.106,6,42,False,2024-12-17 16:22:52,R_5PTZblPb6bs7np9,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10 16:23:34,2024-12-10 16:24:36,IP Address,72.157.222.55,6,61,False,2024-12-17 16:24:40,R_5kLlSJTVf2F5N5w,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10 16:26:33,2024-12-10 16:27:07,IP Address,172.56.33.12,6,33,False,2024-12-17 16:27:14,R_6atuEKlHpTyHimJ,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10 16:54:38,2024-12-10 16:54:45,IP Address,146.75.252.181,6,6,False,2024-12-17 16:54:50,R_81hQtwJtc1A3BNR,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10 16:13:21,2024-12-10 17:42:09,IP Address,38.127.180.2,6,5328,False,2024-12-17 17:42:15,R_10JgF6D7BYZbALP,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-17 20:01:10,2024-12-17 20:10:29,IP Address,35.151.41.42,100,558,True,2024-12-17 20:10:30,R_1fAFQGjZeRQW0Ip,,,,,35.2612,-120.655,anonymous,EN,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10 17:13:08,2024-12-10 21:03:50,IP Address,23.119.165.233,6,13841,False,2024-12-17 21:03:56,R_1v6MlFGS8caPhYS,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11 01:32:02,2024-12-11 01:35:50,IP Address,195.176.245.5,6,227,False,2024-12-18 01:35:56,R_2H4AQ4NpjidCFKF,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11 06:57:35,2024-12-11 06:57:44,IP Address,70.72.212.33,6,8,False,2024-12-18 06:57:48,R_3KRaQ4Ob4Fm4rPH,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11 06:59:03,2024-12-11 06:59:15,IP Address,172.56.3.230,6,12,False,2024-12-18 06:59:19,R_35ZKG3vo0rFQBLl,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11 07:00:14,2024-12-11 07:00:49,IP Address,103.163.182.228,6,35,False,2024-12-18 07:00:50,R_42zheKcYOWnuL65,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11 07:51:33,2024-12-11 07:51:39,IP Address,208.115.85.142,6,5,False,2024-12-18 07:51:41,R_61T0nNJ5KZJRgbo,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11 08:51:02,2024-12-11 08:51:14,IP Address,72.157.222.7,6,12,False,2024-12-18 08:51:19,R_3WI4BqC7Q6tXLrg,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11 08:51:01,2024-12-11 08:51:27,IP Address,174.216.150.150,6,26,False,2024-12-18 08:51:28,R_1jjO9rWhYIzE3jl,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11 08:51:23,2024-12-11 08:51:38,IP Address,192.166.244.234,6,15,False,2024-12-18 08:51:40,R_40Nwt9JEBm7EE9j,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11 08:53:15,2024-12-11 08:53:21,IP Address,172.56.32.154,6,6,False,2024-12-18 08:53:26,R_77rJeP16qVrT1Op,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11 08:56:22,2024-12-11 08:58:40,IP Address,208.58.5.2,6,137,False,2024-12-18 08:58:41,R_13asutYhVFSABhx,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11 09:37:09,2024-12-11 09:37:25,IP Address,174.251.64.83,6,16,False,2024-12-18 09:37:26,R_5PumyE5kKchjZat,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11 10:25:27,2024-12-11 10:25:50,IP Address,104.28.132.147,6,23,False,2024-12-18 10:25:52,R_3vk12ZkUzMFpkXK,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
